opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Teemo,22,12,158,108,74,54.55,2.15,7.18,4.91,3.36
Aurora,12,0,36,100,54,0.0,0.9,3.0,8.33,4.5
Ambessa,20,12,152,120,120,60.0,2.27,7.6,6.0,6.0
Camille,8,8,32,32,32,100.0,2.0,4.0,4.0,4.0
KSante,10,10,90,90,70,100.0,1.78,9.0,9.0,7.0
Gragas,6,4,22,18,10,66.67,1.78,3.67,3.0,1.67
Aatrox,16,8,56,120,80,50.0,1.13,3.5,7.5,5.0
Akali,6,0,24,84,60,0.0,1.0,4.0,14.0,10.0
Azir,16,12,38,62,64,75.0,1.65,2.38,3.88,4.0
Heimerdinger,8,6,42,30,26,75.0,2.27,5.25,3.75,3.25
Vayne,6,6,34,14,22,100.0,4.0,5.67,2.33,3.67
Ornn,6,0,30,54,36,0.0,1.22,5.0,9.0,6.0
Yasuo,4,0,24,32,4,0.0,0.88,6.0,8.0,1.0
Jayce,6,6,60,102,42,100.0,1.0,10.0,17.0,7.0
Cassiopeia,12,2,98,76,68,16.67,2.18,8.17,6.33,5.67
Irelia,2,0,14,10,18,0.0,3.2,7.0,5.0,9.0
Yone,2,0,8,20,4,0.0,0.6,4.0,10.0,2.0
Ryze,2,2,6,6,10,100.0,2.67,3.0,3.0,5.0
Reksai,2,2,10,2,2,100.0,6.0,5.0,1.0,1.0
Ahri,4,0,12,32,20,0.0,1.0,3.0,8.0,5.0
Vladimir,2,2,8,10,12,100.0,2.0,4.0,5.0,6.0
Shen,2,2,6,10,16,100.0,2.2,3.0,5.0,8.0
Kassadin,4,4,8,24,20,100.0,1.17,2.0,6.0,5.0
Zed,2,2,6,8,4,100.0,1.25,3.0,4.0,2.0
Jax,2,0,4,14,4,0.0,0.57,2.0,7.0,2.0
Urgot,2,0,8,12,12,0.0,1.67,4.0,6.0,6.0
Taric,2,0,10,16,4,0.0,0.88,5.0,8.0,2.0
