opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Ivern,2,0,4,8,10,0.0,1.75,2.0,4.0,5.0
Akali,6,6,6,42,30,100.0,0.86,1.0,7.0,5.0
Azir,6,6,24,42,132,100.0,3.71,4.0,7.0,22.0
Sylas,18,18,54,144,324,100.0,2.62,3.0,8.0,18.0
Galio,6,0,46,78,68,0.0,1.46,7.67,13.0,11.33
Zoe,6,0,36,24,36,0.0,3.0,6.0,4.0,6.0
Ryze,2,2,22,14,24,100.0,3.29,11.0,7.0,12.0
Ahri,2,2,24,8,12,100.0,4.5,12.0,4.0,6.0
Lux,4,0,0,24,0,0.0,0.0,0.0,6.0,0.0
Aurelion Sol,2,0,6,4,2,0.0,2.0,3.0,2.0,1.0
Xerath,2,0,8,14,4,0.0,0.86,4.0,7.0,2.0
Kassadin,2,0,22,22,38,0.0,2.73,11.0,11.0,19.0
Syndra,2,2,22,10,22,100.0,4.4,11.0,5.0,11.0
Zed,2,0,8,10,32,0.0,4.0,4.0,5.0,16.0
Orianna,2,0,10,20,8,0.0,0.9,5.0,10.0,4.0
Lissandra,10,0,20,10,0,0.0,2.0,2.0,1.0,0.0
Mel,2,2,16,6,16,100.0,5.33,8.0,3.0,8.0
Twisted Fate,2,2,6,14,24,100.0,2.14,3.0,7.0,12.0
Vladimir,8,8,32,0,72,100.0,104.0,4.0,0.0,9.0
Olaf,2,0,10,12,6,0.0,1.33,5.0,6.0,3.0
