opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Tryndamere,260,126,1736,1182,1346,48.46,2.61,6.68,4.55,5.18
Vayne,152,86,858,728,892,56.58,2.4,5.64,4.79,5.87
Riven,912,380,4046,4812,4242,41.67,1.72,4.44,5.28,4.65
Nidalee,104,68,440,458,606,65.38,2.28,4.23,4.4,5.83
Jayce,1092,550,5558,5806,5634,50.37,1.93,5.09,5.32,5.16
Kayle,176,104,1494,928,1058,59.09,2.75,8.49,5.27,6.01
Fiora,570,300,3050,2814,2854,52.63,2.1,5.35,4.94,5.01
Kled,320,162,2014,1694,1954,50.62,2.34,6.29,5.29,6.11
Renekton,2332,1196,10176,11296,12146,51.29,1.98,4.36,4.84,5.21
Gwen,1264,616,6434,6546,5812,48.73,1.87,5.09,5.18,4.6
Shaco,30,6,168,190,90,20.0,1.36,5.6,6.33,3.0
Rumble,660,354,3594,3544,3388,53.64,1.97,5.45,5.37,5.13
Aurora,422,182,1676,2290,2194,43.13,1.69,3.97,5.43,5.2
Aatrox,1326,750,6666,6158,6670,56.56,2.17,5.03,4.64,5.03
Quinn,158,62,812,878,838,39.24,1.88,5.14,5.56,5.3
Jax,1050,536,4738,5254,5446,51.05,1.94,4.51,5.0,5.19
Yorick,566,308,2696,2562,2784,54.42,2.14,4.76,4.53,4.92
Camille,986,574,4672,4884,4946,58.22,1.97,4.74,4.95,5.02
KSante,692,326,3362,3330,3644,47.11,2.1,4.86,4.81,5.27
Chogath,288,140,1686,1332,1490,48.61,2.38,5.85,4.62,5.17
Urgot,272,116,1254,1408,1200,42.65,1.74,4.61,5.18,4.41
Sion,740,410,3870,3136,3138,55.41,2.23,5.23,4.24,4.24
Singed,218,120,1178,1102,1272,55.05,2.22,5.4,5.06,5.83
Swain,130,50,524,702,566,38.46,1.55,4.03,5.4,4.35
Ornn,442,242,2576,2070,2286,54.75,2.35,5.83,4.68,5.17
Teemo,312,120,1262,1512,1338,38.46,1.72,4.04,4.85,4.29
Shen,628,306,2500,3040,2998,48.73,1.81,3.98,4.84,4.77
Tahm Kench,52,6,178,282,174,11.54,1.25,3.42,5.42,3.35
Volibear,308,194,1760,1326,1666,62.99,2.58,5.71,4.31,5.41
Gangplank,584,310,3780,3160,3050,53.08,2.16,6.47,5.41,5.22
Gnar,188,86,1054,924,830,45.74,2.04,5.61,4.91,4.41
Irelia,522,256,2480,2842,2890,49.04,1.89,4.75,5.44,5.54
Azir,110,52,636,652,590,47.27,1.88,5.78,5.93,5.36
Gragas,762,462,3548,3342,3740,60.63,2.18,4.66,4.39,4.91
Udyr,148,80,728,536,676,54.05,2.62,4.92,3.62,4.57
Darius,510,228,2596,2642,2828,44.71,2.05,5.09,5.18,5.55
